has_job,has_car,has_house,loan_hist,risk_tol,num_children,loan_amount,loan_purpose,trust,fin_lit,id,qualified,group
1,1,0,2.0,0.4434760334259429,1.0,76237.0,5.0,0.8976749216351151,0.966559075389419,0,1,A
1,1,1,2.0,0.40879929035294454,2.0,30379.0,2.0,0.891154791045899,0.8359095379634596,1,1,A
1,0,1,1.0,0.3913756153663716,1.0,47930.0,1.0,0.8980047652213805,0.9540463902758355,2,1,A
0,1,1,0.0,0.3706100222043468,2.0,62581.0,3.0,0.8223891327344856,0.597256380936549,3,0,A
1,1,1,1.0,0.4379446540828472,4.0,71348.0,5.0,0.7802355584182411,0.5221009130512129,4,0,B
0,0,0,0.0,0.4877572136914232,2.0,79163.0,5.0,0.8903871773847881,0.8133208836893648,5,0,B
1,1,1,0.0,0.5641936216223938,0.0,77391.0,2.0,0.8083005853644547,0.547969006955435,6,0,A
0,1,1,2.0,0.2890464341566028,3.0,75909.0,5.0,0.5314870289971505,0.3333074406312229,7,0,A
1,1,1,1.0,0.5037570494019947,2.0,90173.0,5.0,0.9205881629312554,0.7404399911139483,8,0,A
1,1,0,1.0,0.9169802500907628,1.0,39219.0,1.0,0.9163927182331133,0.7166550747586534,9,0,B
1,1,0,0.0,0.403102471343038,2.0,15817.0,4.0,0.9199641013417105,0.8393390427938565,10,0,B
1,1,1,3.0,0.48657964212540517,3.0,30861.0,4.0,1.0,0.8621668711480214,11,1,A
1,1,1,3.0,0.3649610566472391,3.0,61049.0,5.0,1.0,0.760628325311221,12,1,A
1,1,1,2.0,0.4076187480399468,2.0,59692.0,3.0,1.0,0.9057607926224791,13,1,A
1,1,0,2.0,0.4424788386123807,3.0,96706.0,3.0,0.95,0.767954487119275,15,0,A
1,1,1,3.0,0.31150755564787597,3.0,45509.0,3.0,1.0,0.915849007930599,16,1,A
1,1,0,1.0,0.4649719576753771,4.0,64548.0,5.0,0.95,0.945660673733326,18,0,A
1,0,1,0.0,0.4051062848893386,4.0,95394.0,4.0,0.95,0.9370746231148857,20,0,A
1,1,1,0.0,0.4762908580627214,1.0,24871.0,4.0,0.955225889600079,0.8322720606544736,21,0,B
1,1,0,2.0,0.4838411571538905,1.0,74923.0,1.0,0.961694238010323,0.8382175148131275,22,0,A
1,1,1,2.0,0.32816453623772135,0.0,70981.0,3.0,0.8307607331329714,0.6528684288085839,24,1,A
0,0,0,0.0,0.4309143670272614,4.0,56179.0,2.0,0.9628613202762871,0.7393390427938564,25,0,B
1,1,1,3.0,0.5612453494371912,2.0,73156.0,3.0,1.0,1.0,26,1,A
1,1,0,1.0,0.30255897240118845,3.0,46160.0,2.0,0.9899453676436307,0.7582439055922502,27,1,A
1,0,0,1.0,0.41154243999533513,2.0,59925.0,5.0,0.9115581399285123,0.5511056631723876,30,0,B
1,0,1,2.0,0.3065759384694219,0.0,63845.0,3.0,0.9423577265797486,1.0,31,1,A
1,0,0,1.0,0.7571631277256272,2.0,54541.0,3.0,0.0435173524117589,0.26957630716763664,32,0,B
0,1,0,0.0,0.41445523131927664,3.0,66446.0,2.0,0.22445923754261188,0.3363841615386191,33,0,A
0,0,1,2.0,0.4153861073570957,2.0,32527.0,5.0,1.0,0.8679544871192751,34,1,A
1,1,1,2.0,0.41359449473427495,3.0,14929.0,1.0,1.0,0.7651304364677959,35,1,A
0,1,1,2.0,0.2734420076664369,1.0,97833.0,5.0,0.9518221550338906,0.7693181821839283,36,0,A
1,0,0,0.0,0.5239150551578919,2.0,71474.0,2.0,0.948360060469499,0.9621668711480212,37,0,A
1,1,1,3.0,0.3966661080101516,3.0,34551.0,1.0,0.8280266921545255,0.6033965878661736,39,1,A
1,0,1,0.0,0.3654861221687888,3.0,81176.0,4.0,0.6572703414967864,0.5607691860325279,40,0,A
1,1,0,1.0,0.47894469894325076,3.0,58148.0,5.0,0.7353851442929802,0.5946648301000726,41,0,A
1,1,0,0.0,0.7639767078868096,3.0,36237.0,1.0,0.95,0.8198136987677789,42,0,B
1,1,1,3.0,0.39812716908315776,4.0,89316.0,3.0,0.9214108167053205,0.6800634538802887,43,1,A
1,1,1,1.0,0.490484344375565,2.0,34881.0,2.0,0.7881057585907296,0.5804810143893975,44,1,A
1,1,1,1.0,0.18529219114776257,4.0,95755.0,4.0,0.95,0.7393390427938564,45,0,A
1,1,1,3.0,0.415075201046616,2.0,64890.0,2.0,0.9788107456623382,0.9513792845215855,46,1,A
0,1,0,0.0,0.41245463091866774,4.0,45537.0,5.0,0.8354174400055646,0.5887137941504723,47,0,A
1,0,0,1.0,0.6082309837574384,0.0,11214.0,3.0,0.6621948934189766,0.5393304749673067,49,0,B
0,1,0,0.0,0.6927801869953323,2.0,30934.0,4.0,0.8795843109695413,0.7060392322691088,50,0,B
0,1,0,2.0,0.41908724507216366,1.0,42435.0,5.0,0.95,0.8606283253112211,51,0,A
1,1,1,2.0,0.4927522119720553,3.0,40715.0,5.0,0.5310460057614944,0.31696258809890104,53,1,A
0,0,0,1.0,0.5417974045767461,2.0,94320.0,4.0,0.542780459414599,0.5576690673732217,54,0,B
1,1,1,1.0,0.38934684351900317,4.0,79467.0,2.0,0.9512142717609379,0.8393390427938565,55,0,A
1,0,1,2.0,0.3489636812912202,2.0,77215.0,4.0,0.9489071554151565,0.8540463902758356,56,0,A
1,1,1,2.0,0.12076437432924814,1.0,49318.0,1.0,1.0,0.8415211014441091,58,1,A
1,1,1,1.0,0.46322807792013265,0.0,10680.0,3.0,1.0,0.8090492868121786,61,1,A
