has_job,has_car,has_house,loan_hist,risk_tol,num_children,loan_amount,loan_purpose,trust,fin_lit,id,qualified,group
1,1,0,1.0,0.4434760334259429,1.0,76237.0,5.0,0.9854426824838879,0.966559075389419,0,0,A
1,1,1,2.0,0.40879929035294454,2.0,30379.0,2.0,0.9929803579725114,0.8359095379634596,1,1,A
1,0,1,1.0,0.3913756153663716,1.0,47930.0,1.0,0.9936257245224134,0.9540463902758355,2,1,A
1,1,1,1.0,0.3706100222043468,1.0,76784.0,4.0,0.9973265189782694,0.7686402088686924,3,1,A
1,1,1,1.0,0.47245944011305396,2.0,41385.0,1.0,0.9980323105513863,0.8359095379634596,4,1,A
1,1,1,2.0,0.4613900493536735,3.0,38016.0,4.0,1.0,0.8513792845215856,5,1,A
1,1,1,2.0,0.5343258199476305,0.0,42018.0,3.0,0.9719114584206454,0.6736140488610716,7,1,A
1,1,0,3.0,0.18342632804996586,0.0,22097.0,4.0,0.978041868555342,0.7565999671409633,8,1,A
1,1,1,1.0,0.4156326052985767,2.0,37535.0,2.0,0.979826399598145,0.7382175148131274,9,1,A
1,0,0,1.0,0.696261495703907,0.0,97062.0,3.0,0.9016821790081305,0.7370746231148857,11,0,B
0,1,0,1.0,0.3972786470632408,2.0,37549.0,4.0,0.9287791603949042,0.7699885802198159,12,0,A
1,1,0,0.0,0.5983092244905794,3.0,97500.0,5.0,0.8602393107136261,0.8456606737333261,13,0,B
1,1,1,0.0,0.32287835055792447,3.0,64496.0,1.0,0.8735333812297674,0.5758637135258224,14,0,A
1,1,1,0.0,0.6913921226441133,1.0,72070.0,1.0,0.8418202379261253,0.5578456542682864,15,0,B
1,1,1,2.0,0.43563654083951264,4.0,95256.0,3.0,0.9258002701295868,0.8614025296013756,16,0,A
1,1,0,0.0,0.7020795084815158,3.0,52600.0,2.0,0.9420519611021809,0.7335092178866376,17,0,B
1,0,0,2.0,0.7957912481597668,1.0,16734.0,3.0,0.9470710603582972,0.8797184837893458,19,1,B
1,1,1,2.0,0.29704735286123096,4.0,66207.0,3.0,0.9678361036594141,1.0,20,1,A
1,1,1,3.0,0.43308380158463267,3.0,19329.0,2.0,0.9495863601928812,0.7504632361937382,21,1,A
1,1,1,0.0,0.3651491036624301,3.0,77449.0,1.0,0.9551932445697938,0.8672608377752105,22,0,A
1,1,0,1.0,0.6107445820756345,3.0,43466.0,1.0,0.95,0.8133208836893648,25,0,B
1,1,0,0.0,0.34862716543235556,4.0,83584.0,3.0,0.95,0.7686402088686924,28,0,A
1,1,1,1.0,0.39886118249112734,3.0,58629.0,5.0,0.6408408314221139,0.5519044960609774,29,0,B
1,1,1,0.0,0.36542784543277473,2.0,82910.0,3.0,0.8216639986951086,0.6071598733418586,33,0,A
1,1,1,2.0,0.47716314883054856,3.0,45804.0,2.0,0.978560579444347,0.9614025296013755,35,1,A
1,1,0,1.0,0.5882551582690427,3.0,33028.0,2.0,0.95,0.7404399911139483,36,0,B
1,1,0,0.0,0.41098696574297844,0.0,76910.0,1.0,0.9692954785000878,0.7565999671409633,37,0,A
0,1,0,1.0,0.4047178332155274,3.0,99277.0,5.0,0.95,0.8404399911139484,38,0,A
1,1,0,0.0,0.23115144581860098,4.0,96980.0,2.0,0.95,0.7693181821839283,39,0,A
0,1,1,0.0,0.4162609100451273,1.0,29597.0,5.0,0.95,0.9636669492803462,42,0,A
1,1,1,3.0,0.3890767039738696,3.0,34551.0,1.0,0.9218602738223617,0.6315466623665245,43,1,A
1,0,1,0.0,0.3654861221687888,3.0,81176.0,4.0,0.684618690847834,0.5689736908378422,44,0,A
1,1,0,3.0,0.47894469894325076,3.0,14561.0,2.0,0.8664934967850516,0.5910690120966775,45,1,A
1,1,1,2.0,0.3802064974143095,4.0,47431.0,4.0,1.0,0.7672608377752104,46,1,A
1,1,1,0.0,0.33337637883082233,1.0,74752.0,1.0,0.8029965793530093,0.5867136410837805,47,0,A
1,1,0,1.0,0.3903352084005615,1.0,99783.0,4.0,0.95,0.766559075389419,49,0,A
1,1,1,0.0,0.4679477761150686,3.0,90658.0,4.0,0.8283070796564338,0.6166625862074966,50,0,A
1,1,1,2.0,0.4795615027290644,3.0,90805.0,3.0,0.8796041689364275,0.6826199368961725,52,1,A
1,1,0,0.0,0.3633935906879208,4.0,52604.0,4.0,0.95,0.9393390427938564,53,0,A
1,1,1,1.0,0.3289786891084964,2.0,47721.0,1.0,0.95,0.7382175148131274,54,0,B
1,1,0,1.0,0.5894948098229092,3.0,72580.0,2.0,0.8130113596591099,0.5948129458611926,55,0,A
1,0,1,0.0,0.487408634226996,0.0,69432.0,2.0,0.95,0.8495329850015804,56,0,A
1,1,1,3.0,0.33555718931657297,0.0,19046.0,4.0,0.6102696347875927,0.2993017543066618,57,1,A
1,1,0,2.0,0.43354361631888944,2.0,30332.0,3.0,0.6594550028070255,1.0,58,1,A
1,1,1,3.0,0.3508272355136466,3.0,34101.0,5.0,0.99095,0.7590492868121785,60,1,A
1,1,0,2.0,0.6570619685036537,2.0,59894.0,4.0,0.7764881646076637,0.5346015241409525,61,1,B
1,1,1,1.0,0.33200472727775715,4.0,95800.0,3.0,0.7986101963582165,0.6031711424909569,62,0,A
1,1,0,1.0,0.5362272465897399,0.0,58896.0,4.0,0.958145,0.7198136987677788,63,0,B
1,1,1,1.0,0.30638031187520215,3.0,66603.0,2.0,0.95,0.755760792622479,64,0,A
1,1,1,1.0,0.40553375885027293,3.0,57175.0,3.0,0.13940024198834072,0.2994031486665752,65,0,A
0,0,0,0.0,0.581248101775333,1.0,18292.0,2.0,0.6498552237640747,0.5249677034365889,66,0,B
1,1,0,1.0,0.7570057915417487,2.0,54966.0,4.0,0.7803695473801375,0.55890131790203,67,0,B
1,0,1,3.0,0.3448052609217342,4.0,35863.0,4.0,0.7515247955416808,0.5703014390796841,68,1,A
1,1,0,2.0,0.3161946383652334,4.0,24972.0,3.0,1.0,1.0,69,1,A
1,1,1,1.0,0.2977561650859657,4.0,94575.0,2.0,0.95,0.960628325311221,70,0,A
1,1,1,1.0,0.45369295988423763,3.0,23423.0,2.0,1.0,0.9382175148131273,71,1,A
1,1,0,0.0,0.6796216235098733,0.0,84720.0,3.0,0.8198055301704793,0.5398318187872216,72,0,B
1,1,0,2.0,0.2211011932517768,2.0,92288.0,4.0,0.95,0.9644031548358551,73,0,A
1,1,1,3.0,0.42585478475719873,3.0,21708.0,1.0,0.8789418653178551,0.8565999671409634,74,1,A
1,1,1,3.0,0.42829778999367657,3.0,38474.0,1.0,0.9809629530206498,0.945660673733326,75,1,A
1,1,0,3.0,0.4526380007947072,0.0,12187.0,5.0,0.8376550508243308,0.960628325311221,76,1,A
0,1,0,0.0,0.49982550170045625,0.0,27984.0,1.0,0.8181860905211772,0.5477156261772875,77,0,A
0,0,1,1.0,0.5856802544822934,0.0,82494.0,4.0,0.9804254934830297,0.7283997493862192,79,0,B
1,1,1,3.0,0.3933153808910426,4.0,41217.0,4.0,0.9823807704850274,0.8565999671409634,80,1,A
0,1,1,0.0,0.35362678295629846,3.0,69270.0,5.0,0.7767628724879139,0.5977985735849112,81,0,A
0,1,1,1.0,0.6157035269778854,3.0,61773.0,4.0,0.10171292735085095,0.30211384534621855,82,0,A
1,1,1,1.0,0.4710430989826169,4.0,34672.0,4.0,0.99095,0.9574275664689034,83,1,A
0,0,1,2.0,0.5497424223562671,4.0,57826.0,1.0,0.95,0.9370746231148857,84,0,A
1,1,0,2.0,0.31424411162047483,4.0,61327.0,5.0,0.0965874132834638,0.28862847061938235,85,0,A
1,1,1,2.0,0.5223064455207719,3.0,95673.0,2.0,0.95,0.9415211014441089,86,0,A
1,1,0,1.0,0.3029269516322633,4.0,39820.0,5.0,0.958145,0.9415211014441089,87,0,A
1,1,1,1.0,0.5288045006490758,2.0,70846.0,5.0,0.7137577030883844,0.5370714650944989,89,0,B
1,0,1,1.0,0.9094120320696382,3.0,43029.0,2.0,0.95,0.7198136987677788,90,0,B
1,1,0,3.0,0.28074789649731496,1.0,13336.0,4.0,1.0,0.7693181821839283,91,1,A
1,0,0,0.0,0.20557309197911644,4.0,86062.0,5.0,0.95,0.8335092178866377,92,0,B
1,1,0,2.0,0.6738636955071913,1.0,20592.0,4.0,0.8400918454761118,0.5705367715294711,93,1,B
1,1,1,2.0,0.37939250473721003,1.0,58903.0,1.0,1.0,0.8614025296013756,94,1,A
0,1,0,2.0,0.4185590378477593,4.0,88167.0,5.0,0.95,0.8549097145229616,95,0,A
