has_job,has_car,has_house,loan_hist,risk_tol,num_children,loan_amount,loan_purpose,fin_lit,id,qualified,group
1,1,0,2.0,0.4434760334259429,1.0,76237.0,5.0,0.966559075389419,0,1,A
1,1,1,2.0,0.40879929035294454,2.0,30379.0,2.0,0.8359095379634596,1,1,A
1,1,1,3.0,0.5356056837947525,4.0,38785.0,3.0,0.812921598080433,3,1,A
1,0,1,0.0,0.5859478452598804,4.0,80644.0,3.0,0.8297184837893458,4,0,B
1,1,1,2.0,0.47493026192896753,2.0,24621.0,3.0,0.9859095379634595,5,1,A
1,0,1,1.0,0.47245944011305396,2.0,41385.0,1.0,0.8359095379634596,6,1,A
1,1,1,0.0,0.7227800987073469,0.0,19305.0,1.0,0.5586137242425158,7,0,B
1,1,1,2.0,0.3754946762311425,0.0,42591.0,2.0,0.2993398477778347,8,1,A
1,1,0,1.0,0.22210231484686124,4.0,96752.0,4.0,0.7522815571634579,9,0,A
1,1,0,3.0,0.4400789601731095,4.0,84085.0,5.0,0.967954487119275,10,1,A
1,1,1,3.0,0.41022121254468114,4.0,11025.0,5.0,0.966559075389419,11,1,A
1,1,0,3.0,0.3647224573635518,0.0,19862.0,2.0,0.852281557163458,12,1,A
1,0,0,1.0,0.8057948763470916,4.0,80575.0,2.0,0.5391487056682012,14,0,B
1,0,1,3.0,0.42946485068934587,2.0,70946.0,4.0,0.9495329850015802,15,1,A
1,1,1,1.0,0.32287835055792447,3.0,64496.0,1.0,0.5832087500709686,16,1,A
1,1,0,0.0,0.6913921226441133,3.0,26728.0,5.0,0.8256720069416138,17,0,B
1,0,1,0.0,0.6130026816692986,1.0,12671.0,5.0,0.27260289592522924,18,0,B
1,1,1,2.0,0.15562800686835795,0.0,66822.0,3.0,0.9065999671409635,19,1,A
1,1,1,2.0,0.5135173826236741,2.0,82848.0,1.0,0.7574275664689034,20,1,A
1,1,0,3.0,0.2938287575448035,1.0,35105.0,2.0,0.9557607926224789,21,1,A
1,1,0,1.0,0.6554307363214845,3.0,19710.0,5.0,0.7150111363073666,22,0,B
1,0,1,1.0,0.42415327962675115,1.0,32782.0,5.0,0.29646799409935987,23,1,A
0,1,1,1.0,0.8169244462810702,3.0,45683.0,5.0,0.7213327672468361,24,0,B
1,1,0,2.0,0.5075848327596896,0.0,34586.0,5.0,0.8359095379634596,25,1,A
1,1,0,1.0,0.7960518729071965,2.0,91691.0,4.0,0.8133208836893648,27,0,B
1,1,1,0.0,0.5478280098960823,1.0,42007.0,5.0,0.7060392322691088,28,0,B
1,0,1,2.0,0.4933515343539,1.0,60422.0,4.0,0.8614025296013756,29,1,A
1,1,0,1.0,0.3316311454412257,0.0,93283.0,4.0,0.9672608377752103,31,1,A
1,0,1,1.0,0.58726369639933,0.0,99873.0,3.0,0.8582439055922503,32,0,A
1,1,0,1.0,0.47975140803871513,1.0,27038.0,5.0,0.3020288886376843,33,0,B
0,1,0,2.0,0.4345259433542564,3.0,62640.0,4.0,0.8658490079305989,34,0,A
1,0,0,1.0,0.5841208455594301,3.0,62262.0,4.0,0.8446522466343432,35,0,B
1,1,1,1.0,0.32499661110201905,0.0,46512.0,5.0,0.5685035672570609,36,1,A
1,1,1,1.0,0.5030779702186317,1.0,43491.0,3.0,0.7859095379634595,37,1,A
1,1,0,1.0,0.40559740566521435,4.0,20308.0,4.0,0.8582439055922503,38,1,A
1,0,0,1.0,0.8664255841854906,1.0,67640.0,1.0,0.7283997493862192,39,0,B
1,1,1,0.0,0.33866011380702293,3.0,47243.0,3.0,0.7693181821839283,40,0,A
1,1,1,2.0,0.5120922021049511,1.0,39693.0,2.0,0.7476280631027055,41,1,A
1,1,0,3.0,0.6727744598699236,3.0,46932.0,4.0,0.7636669492803463,42,1,A
1,1,1,2.0,0.5757406543797313,3.0,88215.0,5.0,0.9513792845215855,44,1,A
1,0,0,0.0,0.746383662046997,0.0,56176.0,5.0,0.7404399911139483,45,0,B
1,1,1,2.0,0.365933266782916,4.0,44959.0,1.0,0.5836568800587612,46,1,A
1,0,0,0.0,0.4211579558728653,4.0,98878.0,4.0,0.2853138229835325,47,0,B
0,1,0,2.0,0.4295429044855566,3.0,78903.0,4.0,0.8404399911139484,49,0,A
1,1,0,1.0,0.4221471841329485,1.0,50970.0,3.0,0.8150111363073667,50,0,B
1,0,0,0.0,0.6404098555967277,1.0,86460.0,3.0,0.8097904536879889,51,0,B
1,1,1,1.0,0.2601052738421662,2.0,83116.0,3.0,0.683357374735649,52,1,A
0,1,1,1.0,0.36246165689161763,4.0,71814.0,1.0,0.5972108706133918,54,0,A
1,1,1,1.0,0.4086226213127808,2.0,83464.0,3.0,0.7382175148131274,55,0,B
1,1,1,1.0,0.472377954960144,3.0,23178.0,2.0,0.5777434588467738,56,1,A
0,1,0,1.0,0.705446664605162,0.0,11214.0,3.0,0.5574321833336686,57,0,B
1,1,1,2.0,0.3471322411008786,1.0,72676.0,2.0,0.7549097145229615,58,1,A
1,1,1,2.0,0.35361146520120057,0.0,80931.0,1.0,0.7382175148131274,59,0,A
1,1,1,3.0,0.4208908041340945,0.0,41544.0,2.0,0.8436265806327852,60,1,A
1,0,1,2.0,0.19359031450150566,2.0,46064.0,1.0,0.5665076830130924,61,1,A
1,1,1,2.0,0.38821806410877807,1.0,29126.0,1.0,0.6197578947574967,62,1,A
1,1,1,2.0,0.35735512331407626,0.0,75826.0,4.0,0.9359095379634594,64,0,A
1,1,0,1.0,0.6721173739044832,3.0,82443.0,4.0,0.8382175148131275,65,0,A
1,1,1,3.0,0.5143751385109766,3.0,20084.0,3.0,0.6197923253832126,66,1,A
1,1,0,2.0,0.5459150195988907,3.0,39902.0,3.0,0.805760792622479,67,1,A
1,1,1,1.0,0.37314815374081833,4.0,52523.0,4.0,0.2911641964631294,68,1,A
1,1,1,3.0,0.4351091436694842,3.0,53193.0,4.0,0.7359095379634595,69,1,A
1,1,0,0.0,0.812933360557009,1.0,67469.0,3.0,0.5831948258331008,70,0,B
1,0,0,0.0,0.5352314417512402,2.0,31802.0,5.0,0.27142343265185587,71,0,B
1,1,0,1.0,0.3033227073273133,4.0,73298.0,3.0,0.7436265806327851,72,0,A
1,1,1,1.0,0.5460412747012345,1.0,36972.0,3.0,0.9186402088686926,73,1,A
1,1,1,2.0,0.2924948015771984,3.0,34347.0,4.0,0.8456606737333261,74,1,A
1,1,1,3.0,0.32552296128834324,0.0,85066.0,1.0,0.967954487119275,75,1,A
1,1,1,3.0,0.3758558913239685,2.0,48356.0,3.0,0.7893390427938565,76,1,A
1,1,1,2.0,0.5220416644823508,2.0,86278.0,1.0,0.8531704623105665,77,1,A
1,1,1,3.0,0.38802624667070024,2.0,25806.0,4.0,0.9446522466343431,78,1,A
1,1,1,2.0,0.4043051338074051,2.0,28327.0,2.0,0.7436265806327851,79,1,A
0,1,0,0.0,0.5120250819370535,1.0,30365.0,5.0,0.7322720606544735,80,0,B
1,1,1,1.0,0.5112898253223496,2.0,85582.0,1.0,0.9614025296013755,81,1,A
1,1,0,2.0,0.5094278265019474,0.0,33507.0,2.0,0.9531704623105663,82,1,A
1,0,1,2.0,0.42464639496200485,1.0,86638.0,1.0,0.8557607926224791,84,1,A
1,1,1,1.0,0.6384999272389296,0.0,70560.0,1.0,0.9621668711480212,85,1,A
1,1,1,3.0,0.3172352387245798,1.0,30922.0,1.0,0.8531704623105665,86,1,A
1,0,1,1.0,0.5033966245729232,3.0,14975.0,1.0,0.7644031548358552,87,1,A
1,1,1,0.0,0.560498775199288,3.0,93789.0,4.0,0.7565999671409633,88,0,A
0,1,1,1.0,0.37546844987153194,2.0,20198.0,2.0,0.8679544871192751,89,1,A
1,0,0,1.0,0.4079306707660795,0.0,51774.0,3.0,0.9004632361937384,90,1,A
1,1,1,0.0,0.5503299115513585,0.0,57294.0,1.0,0.8079441541679837,91,0,B
1,0,0,0.0,0.8178096914806059,4.0,52746.0,3.0,0.742583076070073,92,0,B
1,1,0,2.0,0.46629299526922807,1.0,16460.0,4.0,0.8598440004171799,93,1,A
1,1,0,1.0,0.544074464763334,3.0,27779.0,5.0,0.9582439055922501,94,1,A
1,0,0,1.0,0.7260216026586448,0.0,60667.0,1.0,0.2964691194589437,95,0,B
1,1,0,1.0,0.3990656479858206,0.0,86418.0,5.0,0.852281557163458,97,0,A
